"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2010,59.6596706673417
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2011,63.337393478929
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2012,59.694512302282895
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2013,52.8010112084982
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2014,46.6574399389848
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2015,43.228881653754904
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2016,40.1442775901694
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2017,35.459736964336805
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2018,30.5244837627024
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2019,27.8733078894953
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2020,23.506254341281902
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2021,16.7042117389304
"GHA","Ghana","Western North","admin1","Infection Prevalence","per 100 Children",2022,16.207357635519102
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2010,249.643
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2011,232.39509999999999
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2012,219.037
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2013,203.79510000000002
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2014,190.1202
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2015,168.3997
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2016,149.2483
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2017,163.39270000000002
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2018,147.91819999999998
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2019,139.7465
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2020,143.9053
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2021,128.9059
"GHA","Ghana","Western North","admin1","Mortality Rate","Deaths per 100 Thousand",2022,133.2851
